LON,LAT,CRUISE,BEGIN_EST,SEASON,ST,STAT,SETDEPTH,BOTTEMP,NUM,WT
-70.15267,41.84800,199191,12-May-91,SPRING,25,41,8,11.8,0,0
-70.34950,41.74500,199191,12-May-91,SPRING,25,42,9,11.3,0,0
-70.35550,41.75567,199191,12-May-91,SPRING,26,43,15,11,0,0
-70.38833,42.04800,199191,13-May-91,SPRING,29,44,54,6.3,0,0
-70.39533,42.11517,199191,13-May-91,SPRING,30,45,62,6,0,0
-70.22533,42.10817,199191,13-May-91,SPRING,21,46,64,5.2,0,0
-70.27550,42.04983,199191,13-May-91,SPRING,30,47,59,3.9,0,0
-70.32267,41.97600,199191,13-May-91,SPRING,29,48,44,6.4,0,0
-70.16367,42.10183,199191,14-May-91,SPRING,20,49,33,7.3,0,0
-70.05833,42.04550,199191,14-May-91,SPRING,17,50,7,9.4,0,0
-70.03050,42.02833,199191,14-May-91,SPRING,18,51,14,9.2,0,0
-70.02683,42.08100,199191,14-May-91,SPRING,21,52,43,5.2,0,0
-70.14533,42.08867,199191,14-May-91,SPRING,18,53,12,9.5,0,0
-69.94750,41.87483,199191,15-May-91,SPRING,17,54,8,10,0,0
-69.91350,41.82100,199191,15-May-91,SPRING,19,55,20,8.2,0,0
-69.88133,41.79700,199191,15-May-91,SPRING,20,56,31,6.6,0,0
-70.16567,41.53067,199191,15-May-91,SPRING,16,57,12,13,0,0
-70.18217,41.59150,199191,16-May-91,SPRING,16,58,9,14.4,0,0
-70.12733,41.59100,199191,16-May-91,SPRING,15,59,8,14.2,0,0
-70.09233,41.58183,199191,16-May-91,SPRING,16,60,12,14.1,0,0
-70.05217,41.61033,199191,16-May-91,SPRING,15,61,8,11.8,0,0
-70.07150,41.54083,199191,16-May-91,SPRING,15,62,8,12.8,0,0
-70.25317,41.48600,199191,16-May-91,SPRING,16,63,15,13.3,0,0
-70.29983,41.52217,199191,16-May-91,SPRING,16,64,11,13.5,0,0
-70.35483,41.53100,199191,16-May-91,SPRING,15,65,7,14.3,0,0
-70.35967,41.57683,199191,17-May-91,SPRING,15,66,9,15.1,0,0
-70.23350,41.52733,199191,17-May-91,SPRING,16,67,12,13.2,0,0
-70.12633,41.38733,199191,17-May-91,SPRING,16,68,12,11.9,0,0
-70.04833,41.36167,199191,17-May-91,SPRING,16,69,15,13.5,0,0
-70.09933,41.33467,199191,17-May-91,SPRING,16,70,8,13.1,0,0
-70.07950,41.31917,199191,17-May-91,SPRING,15,71,9,14.1,0,0
-70.16900,41.31517,199191,17-May-91,SPRING,15,72,7,14,0,0
-70.20600,41.38967,199191,17-May-91,SPRING,15,73,8,13.8,0,0
-70.31267,41.29017,199191,19-May-91,SPRING,17,74,9,12.8,0,0
-70.30117,41.27267,199191,19-May-91,SPRING,18,75,14,12.6,0,0
-70.23867,41.25517,199191,19-May-91,SPRING,18,76,14,12.4,0,0
-70.11000,41.23167,199191,19-May-91,SPRING,17,77,6,13.4,0,0
-70.09700,41.21400,199191,19-May-91,SPRING,19,78,21,11.8,0,0
-70.47400,41.46567,199191,19-May-91,SPRING,16,79,17,13.4,0,0
-70.85717,41.31300,199191,20-May-91,SPRING,14,80,28,10.1,0,0
-70.67900,41.30067,199191,20-May-91,SPRING,13,81,22,11,0,0
-70.65550,41.34183,199191,20-May-91,SPRING,11,82,8,12.7,0,0
-70.63050,41.33050,199191,20-May-91,SPRING,12,83,15,12.1,0,0
-70.61100,41.32667,199191,20-May-91,SPRING,12,84,15,12,0,0
-70.55350,41.34150,199191,20-May-91,SPRING,11,85,8,13.8,0,0
-70.47217,41.32783,199191,20-May-91,SPRING,12,86,11,12.9,0,0
-70.59900,41.53367,199191,20-May-91,SPRING,15,87,8,13.9,0,0
-70.81100,41.53500,199191,21-May-91,SPRING,12,88,16,14.1,0,0
-70.85050,41.50500,199191,21-May-91,SPRING,12,89,16,13.2,0,0
-70.90500,41.49367,199191,21-May-91,SPRING,13,90,21,12.6,0,0
-70.91333,41.58533,199191,21-May-91,SPRING,11,91,6,14.5,0,0
-70.76650,41.57867,199191,21-May-91,SPRING,12,92,12,13.8,0,0
-70.72083,41.59183,199191,21-May-91,SPRING,12,93,12,14.2,0,0
-70.72750,41.64800,199191,21-May-91,SPRING,11,94,8,15.2,0,0
-70.82783,41.40050,199191,22-May-91,SPRING,13,95,22,11.4,0,0
-70.90517,41.38683,199191,22-May-91,SPRING,14,96,31,9.7,0,0
-70.91383,41.39450,199191,22-May-91,SPRING,13,97,23,10.3,0,0
-70.77233,41.37900,199191,22-May-91,SPRING,12,98,17,11.5,0,0
-70.41650,41.77183,199192,04-Sep-91,FALL,26,1,18,15,0,0
-70.49067,41.79833,199192,04-Sep-91,FALL,26,2,15,15.1,0,0
-70.48033,41.88733,199192,05-Sep-91,FALL,27,3,27,13.4,0,0
-70.41883,41.88283,199192,05-Sep-91,FALL,28,4,31,16.4,0,0
-70.63683,42.05167,199192,05-Sep-91,FALL,25,5,8,14.7,0,0
-70.92000,42.45383,199192,06-Sep-91,FALL,31,6,7,16.2,0,0
-70.71800,42.45417,199192,06-Sep-91,FALL,35,7,52,9.1,0,0
-70.73500,42.54000,199192,06-Sep-91,FALL,34,8,33,9.8,0,0
-70.58717,42.58367,199192,07-Sep-91,FALL,35,9,50,8.6,0,0
-70.53617,42.61733,199192,07-Sep-91,FALL,36,10,58,8.3,0,0
-70.57583,42.69983,199192,07-Sep-91,FALL,35,11,51,9.2,0,0
-70.72817,42.68650,199192,07-Sep-91,FALL,31,12,7,17,1,0
-70.79617,42.77300,199192,07-Sep-91,FALL,31,13,9,16.5,2,0
-70.77217,42.85417,199192,07-Sep-91,FALL,33,14,27,10.6,0,0
-70.75333,42.84517,199192,07-Sep-91,FALL,34,15,30,10.5,0,0
-70.76217,42.79783,199192,07-Sep-91,FALL,33,16,25,13.5,0,0
-70.63683,42.75433,199192,07-Sep-91,FALL,36,17,63,8.3,0,0
-70.59417,42.56883,199192,08-Sep-91,FALL,35,18,53,8.9,0,0
-70.63333,42.48017,199192,08-Sep-91,FALL,36,19,74,8.3,0,0
-70.65300,42.41383,199192,08-Sep-91,FALL,36,20,69,9.2,0,0
-70.70217,42.37567,199192,08-Sep-91,FALL,35,21,50,8.9,0,0
-70.37217,41.83200,199192,09-Sep-91,FALL,27,22,23,15.5,0,0
-70.36500,41.95750,199192,09-Sep-91,FALL,29,23,42,11.9,0,0
-70.42733,42.01783,199192,09-Sep-91,FALL,29,24,49,9.3,0,0
-70.41700,42.10883,199192,09-Sep-91,FALL,30,25,61,8.6,0,0
-70.36317,42.08467,199192,09-Sep-91,FALL,30,26,59,9.3,0,0
-70.24767,42.01117,199192,09-Sep-91,FALL,29,27,47,10.6,0,0
-70.30767,41.95967,199192,09-Sep-91,FALL,29,28,39,10.3,0,0
-70.22600,41.84767,199192,10-Sep-91,FALL,27,30,22,12.2,0,0
-70.12933,41.89300,199192,10-Sep-91,FALL,26,31,12,17.1,1,0
-70.10000,41.91550,199192,10-Sep-91,FALL,25,32,8,18.1,0,0
-70.22767,41.92067,199192,10-Sep-91,FALL,28,33,33,11.1,0,0
-70.24283,41.87817,199192,10-Sep-91,FALL,28,34,30,12.4,0,0
-70.13567,42.10017,199192,11-Sep-91,FALL,20,35,31,16.2,0,0
-70.08050,42.05783,199192,11-Sep-91,FALL,17,37,8,16.6,0,0
-70.21417,42.09317,199192,11-Sep-91,FALL,21,38,46,10.4,0,0
-70.13933,41.96883,199192,11-Sep-91,FALL,27,39,24,14.7,0,0
-70.11833,41.96783,199192,11-Sep-91,FALL,26,40,16,17.6,0,0
-70.01433,42.05267,199192,12-Sep-91,FALL,20,41,35,11.1,0,0
-69.98800,41.97967,199192,12-Sep-91,FALL,18,42,17,15.1,0,0
-69.98783,41.96333,199192,12-Sep-91,FALL,17,43,6,16.3,0,0
-69.87383,41.82467,199192,12-Sep-91,FALL,21,44,41,9.9,0,0
-69.91267,41.78917,199192,12-Sep-91,FALL,18,45,16,15.1,0,0
-70.19450,41.61683,199192,13-Sep-91,FALL,15,47,8,20.6,0,0
-70.09933,41.55283,199192,13-Sep-91,FALL,16,48,10,18.2,0,0
-70.07500,41.54767,199192,13-Sep-91,FALL,15,49,8,17.9,0,0
-70.10383,41.50533,199192,13-Sep-91,FALL,15,50,8,18,0,0
-70.16950,41.40267,199192,13-Sep-91,FALL,15,51,8,20.2,0,0
-70.21667,41.44883,199192,13-Sep-91,FALL,16,52,13,20.4,0,0
-70.23450,41.52517,199192,13-Sep-91,FALL,16,53,14,20.7,0,0
-70.30633,41.55933,199192,13-Sep-91,FALL,16,54,11,,0,0
-70.42583,41.55750,199192,14-Sep-91,FALL,15,55,9,20.5,0,0
-70.41000,41.49133,199192,14-Sep-91,FALL,16,56,18,20.1,0,0
-70.49033,41.48950,199192,14-Sep-91,FALL,16,57,13,20.2,0,0
-70.60017,41.53617,199192,14-Sep-91,FALL,15,58,6,20.3,0,0
-70.48800,41.44417,199192,14-Sep-91,FALL,15,59,8,19.5,0,0
-70.45100,41.46483,199192,14-Sep-91,FALL,16,60,16,20,0,0
-70.39150,41.39250,199192,14-Sep-91,FALL,16,61,14,19,0,0
-70.42800,41.42433,199192,14-Sep-91,FALL,15,62,8,19.5,0,0
-70.30300,41.28833,199192,15-Sep-91,FALL,17,63,9,18.6,0,0
-70.20500,41.24383,199192,15-Sep-91,FALL,18,64,13,18.4,0,0
-70.13983,41.21267,199192,15-Sep-91,FALL,19,65,20,18.3,0,0
-70.04117,41.22817,199192,15-Sep-91,FALL,18,66,14,18.7,0,0
-69.99167,41.38167,199192,15-Sep-91,FALL,17,67,9,17.4,0,0
-70.07000,41.34717,199192,16-Sep-91,FALL,16,68,14,19.5,0,0
-70.05483,41.37733,199192,16-Sep-91,FALL,16,69,13,19.5,0,0
-70.12617,41.37433,199192,16-Sep-91,FALL,16,70,12,19.4,0,0
-70.20183,41.35750,199192,16-Sep-91,FALL,16,71,12,19.8,0,0
-70.20033,41.32133,199192,16-Sep-91,FALL,15,72,7,19.1,0,0
-70.72333,41.45967,199192,17-Sep-91,FALL,13,73,18,18.8,0,0
-70.77783,41.38283,199192,17-Sep-91,FALL,13,74,23,18.6,0,0
-70.78750,41.36183,199192,17-Sep-91,FALL,12,75,15,18.9,0,0
-70.78883,41.35400,199192,17-Sep-91,FALL,11,76,8,19,0,0
-70.81050,41.37217,199192,17-Sep-91,FALL,13,77,21,18.9,0,0
-70.89383,41.33983,199192,17-Sep-91,FALL,14,78,28,18.6,0,0
-70.86733,41.52017,199192,17-Sep-91,FALL,12,79,15,19.3,0,0
-70.77183,41.53100,199192,17-Sep-91,FALL,12,80,15,20,0,0
-70.53800,41.33167,199192,18-Sep-91,FALL,12,81,11,19.2,0,0
-70.57000,41.32317,199192,18-Sep-91,FALL,12,82,15,18,0,0
-70.65600,41.30600,199192,18-Sep-91,FALL,13,83,21,18,0,0
-70.67000,41.34183,199192,18-Sep-91,FALL,11,84,7,19.5,0,0
-70.69433,41.34000,199192,18-Sep-91,FALL,11,85,9,18.9,0,0
-70.82667,41.31750,199192,18-Sep-91,FALL,12,86,15,19,0,0
-70.88000,41.39633,199192,18-Sep-91,FALL,14,87,31,17.6,0,0
-70.72100,41.55917,199192,19-Sep-91,FALL,12,88,14,20.2,0,0
-70.73867,41.63533,199192,19-Sep-91,FALL,11,89,9,21,0,0
-70.75000,41.62683,199291,05-May-92,SPRING,11,1,9,10.4,0,0
-70.78283,41.57483,199291,05-May-92,SPRING,12,2,12,9.6,0,0
-70.80500,41.60383,199291,05-May-92,SPRING,11,3,7,9.6,0,0
-70.80167,41.54383,199291,06-May-92,SPRING,12,4,15,8.7,0,0
-70.85733,41.49450,199291,06-May-92,SPRING,12,5,15,8.2,0,0
-70.91400,41.58600,199291,06-May-92,SPRING,11,6,7,9,0,0
-71.00133,41.38200,199291,06-May-92,SPRING,14,7,30,7.8,0,0
-70.72033,41.46517,199291,07-May-92,SPRING,13,8,18,8.9,0,0
-70.82983,41.38800,199291,07-May-92,SPRING,13,9,25,8.6,0,0
-70.82933,41.37000,199291,07-May-92,SPRING,13,10,24,8.3,0,0
-70.77250,41.37367,199291,07-May-92,SPRING,12,11,19,8.4,0,0
-70.43050,41.77017,199291,09-May-92,SPRING,26,12,16,8,0,0
-70.33267,41.80533,199291,09-May-92,SPRING,27,13,23,8.7,0,0
-70.29700,41.75617,199291,09-May-92,SPRING,26,14,12,8.9,0,0
-70.17167,41.85417,199291,09-May-92,SPRING,26,15,13,7.7,0,0
-70.14283,41.90017,199291,09-May-92,SPRING,26,16,15,7.5,1,0
-70.17817,41.88400,199291,09-May-92,SPRING,27,17,23,7.6,0,0
-70.21050,41.90133,199291,09-May-92,SPRING,28,18,31,6.8,0,0
-70.53067,41.82000,199291,10-May-92,SPRING,25,19,8,8.3,0,0
-70.59850,41.97900,199291,10-May-92,SPRING,25,20,10,8.4,0,0
-70.56800,42.05717,199291,10-May-92,SPRING,27,21,27,7.1,0,0
-70.62950,42.05767,199291,10-May-92,SPRING,26,22,11,8.5,0,0
-70.86050,42.28533,199291,10-May-92,SPRING,31,23,8,9,0,0
-70.82517,42.38583,199291,11-May-92,SPRING,34,24,35,6.4,0,0
-70.94183,42.41200,199291,11-May-92,SPRING,32,25,12,,1,2.5
-70.91350,42.44600,199291,11-May-92,SPRING,32,26,9,8.5,0,0
-70.89217,42.44267,199291,11-May-92,SPRING,33,27,21,6.8,0,0
-70.59633,42.57883,199291,12-May-92,SPRING,35,28,50,3.9,0,0
-70.53850,42.62050,199291,12-May-92,SPRING,36,29,64,3.8,0,0
-70.57150,42.65067,199291,12-May-92,SPRING,34,30,30,4.9,0,0
-70.54550,42.70983,199291,12-May-92,SPRING,36,31,81,3.6,0,0
-70.61983,42.71850,199291,12-May-92,SPRING,35,32,41,3.8,0,0
-70.69533,42.69467,199291,12-May-92,SPRING,33,33,17,6.6,0,0
-70.76250,42.72933,199291,12-May-92,SPRING,31,34,9,7.9,0,0
-70.79333,42.76933,199291,12-May-92,SPRING,31,35,7,8.4,0,0
-70.77683,42.76967,199291,12-May-92,SPRING,32,36,18,7.7,0,0
-70.73850,42.54283,199291,13-May-92,SPRING,34,37,33,4.8,0,0
-70.72050,42.50617,199291,13-May-92,SPRING,35,38,50,4.6,0,0
-70.64433,42.46767,199291,13-May-92,SPRING,36,39,76,4.1,0,0
-70.45567,42.10700,199291,13-May-92,SPRING,29,40,54,5.2,0,0
-70.40767,42.09500,199291,13-May-92,SPRING,30,41,58,4.5,0,0
-70.45033,42.01033,199291,13-May-92,SPRING,29,42,43,5.6,0,0
-70.42983,41.90317,199291,13-May-92,SPRING,28,43,33,5.7,0,0
-70.37317,41.88617,199291,14-May-92,SPRING,28,44,32,7.2,0,0
-70.28467,41.88500,199291,14-May-92,SPRING,28,45,31,7.7,0,0
-70.27467,41.91933,199291,14-May-92,SPRING,28,46,35,7.4,0,0
-70.09633,41.93933,199291,14-May-92,SPRING,25,47,9,9.5,0,0
-70.15450,42.00017,199291,14-May-92,SPRING,27,48,27,8.7,0,0
-70.23617,42.01633,199291,14-May-92,SPRING,29,49,46,7.9,0,0
-70.31717,42.03767,199291,14-May-92,SPRING,29,50,53,5.2,0,0
-70.42883,41.97233,199291,14-May-92,SPRING,29,51,42,5.5,0,0
-70.30950,42.08217,199291,15-May-92,SPRING,30,52,60,5.8,0,0
-70.22283,42.11350,199291,15-May-92,SPRING,21,53,63,6,0,0
-70.15883,42.10050,199291,15-May-92,SPRING,20,54,31,7.5,0,0
-70.13817,42.08467,199291,15-May-92,SPRING,17,55,9,8.9,0,0
-70.02800,42.08233,199291,15-May-92,SPRING,21,56,42,6.9,0,0
-70.02217,42.05867,199291,15-May-92,SPRING,20,57,34,7.4,0,0
-70.00817,41.99583,199291,15-May-92,SPRING,17,58,8,8.7,0,0
-69.94367,41.92833,199291,15-May-92,SPRING,19,59,23,7.3,0,0
-69.94683,41.88333,199291,15-May-92,SPRING,18,60,13,8.3,0,0
-69.91233,41.64483,199291,16-May-92,SPRING,18,61,13,7.7,0,0
-69.96217,41.37117,199291,16-May-92,SPRING,18,62,11,8.3,0,0
-69.97783,41.35500,199291,16-May-92,SPRING,17,63,8,8.9,0,0
-70.13017,41.20117,199291,16-May-92,SPRING,19,64,21,8.4,1,4.9
-70.16850,41.23950,199291,16-May-92,SPRING,18,65,13,,0,0
-70.33617,41.28467,199291,16-May-92,SPRING,17,66,9,10.2,0,0
-70.16300,41.62400,199291,17-May-92,SPRING,15,67,6,11.7,0,0
-70.05150,41.61250,199291,17-May-92,SPRING,15,68,9,,0,0
-70.06983,41.58667,199291,17-May-92,SPRING,16,69,10,,0,0
-70.12483,41.54283,199291,17-May-92,SPRING,16,70,12,,0,0
-70.15533,41.51550,199291,17-May-92,SPRING,16,71,11,,0,0
-70.11633,41.50200,199291,17-May-92,SPRING,15,72,9,,0,0
-70.18850,41.45533,199291,17-May-92,SPRING,16,73,12,,0,0
-70.27833,41.47683,199291,17-May-92,SPRING,15,74,8,,0,0
-70.24783,41.52050,199291,17-May-92,SPRING,16,75,15,,0,0
-70.27983,41.56867,199291,18-May-92,SPRING,15,76,7,11.4,0,0
-70.35933,41.58033,199291,18-May-92,SPRING,15,77,9,12,0,0
-70.33650,41.52467,199291,18-May-92,SPRING,15,78,6,10.8,0,0
-70.42117,41.49233,199291,18-May-92,SPRING,16,79,20,10.4,0,0
-70.56400,41.51250,199291,18-May-92,SPRING,16,80,16,,0,0
-70.54650,41.54150,199291,18-May-92,SPRING,15,81,8,12,0,0
-70.87233,41.30433,199291,19-May-92,SPRING,14,82,34,8.3,0,0
-70.75667,41.27467,199291,19-May-92,SPRING,13,83,21,8.7,0,0
-70.61267,41.32567,199291,19-May-92,SPRING,12,84,16,10.2,0,0
-70.67650,41.34050,199291,19-May-92,SPRING,11,85,8,10.6,0,0
-70.52983,41.31750,199291,19-May-92,SPRING,12,86,15,9.8,0,0
-70.47550,41.31683,199291,19-May-92,SPRING,11,87,7,10.1,0,0
-70.09267,41.36100,199291,20-May-92,SPRING,16,88,14,10.2,0,0
-70.07183,41.40433,199291,20-May-92,SPRING,16,89,15,9.7,0,0
-70.13850,41.31533,199291,20-May-92,SPRING,15,90,7,11,0,0
-70.22650,41.36833,199291,20-May-92,SPRING,16,91,12,10.9,0,0
-70.25750,41.35033,199291,20-May-92,SPRING,15,92,7,11.1,0,0
-70.38100,41.81600,199292,09-Sep-92,FALL,27,1,24,8.9,0,0
-70.31283,41.84100,199292,09-Sep-92,FALL,27,2,26,8.7,0,0
-70.47567,41.95383,199292,10-Sep-92,FALL,28,3,34,7.2,0,0
-70.53817,42.09933,199292,10-Sep-92,FALL,28,4,35,8.1,0,0
-70.68850,42.15367,199292,10-Sep-92,FALL,25,5,11,11,0,0
-70.85517,42.28467,199292,10-Sep-92,FALL,31,6,9,12.2,1,0
-70.90817,42.45200,199292,11-Sep-92,FALL,32,7,12,10,0,0
-70.87017,42.44533,199292,11-Sep-92,FALL,33,8,27,9.7,0,0
-70.71583,42.52000,199292,11-Sep-92,FALL,35,9,45,7.1,0,0
-70.59033,42.58433,199292,11-Sep-92,FALL,35,10,50,6.5,0,0
-70.57033,42.69783,199292,12-Sep-92,FALL,35,11,52,7,0,0
-70.55750,42.70633,199292,12-Sep-92,FALL,36,12,73,6.1,0,0
-70.67650,42.73233,199292,12-Sep-92,FALL,34,13,36,7.7,0,0
-70.71500,42.70700,199292,12-Sep-92,FALL,33,14,23,9.1,0,0
-70.63450,42.70433,199292,12-Sep-92,FALL,34,17,35,8.2,0,0
-70.64217,42.46850,199292,13-Sep-92,FALL,36,18,73,6,0,0
-70.65800,42.42367,199292,13-Sep-92,FALL,36,19,72,6.4,0,0
-70.69883,42.37033,199292,13-Sep-92,FALL,35,20,52,6.5,0,0
-70.40717,42.02167,199292,13-Sep-92,FALL,29,21,50,6.3,0,0
-70.43383,41.77183,199292,14-Sep-92,FALL,26,22,15,11.1,0,0
-70.34667,41.90633,199292,14-Sep-92,FALL,28,23,32,7.8,0,0
-70.24600,41.94400,199292,14-Sep-92,FALL,28,24,34,7.7,0,0
-70.28183,41.96300,199292,14-Sep-92,FALL,29,25,40,7.3,0,0
-70.38600,41.99067,199292,14-Sep-92,FALL,29,26,48,6.6,0,0
-70.39067,42.07083,199292,14-Sep-92,FALL,30,27,57,6.1,0,0
-70.18533,41.86133,199292,15-Sep-92,FALL,26,28,16,12.8,0,0
-70.10533,41.90483,199292,15-Sep-92,FALL,25,29,7,17.1,0,0
-70.14517,41.94467,199292,15-Sep-92,FALL,27,30,23,8.4,0,0
-70.19183,41.98500,199292,15-Sep-92,FALL,28,31,34,7.6,0,0
-70.32150,42.04483,199292,15-Sep-92,FALL,29,32,55,6.4,0,0
-70.30350,42.08400,199292,16-Sep-92,FALL,30,33,60,6.2,0,0
-70.14433,42.10350,199292,16-Sep-92,FALL,20,35,35,8.2,0,0
-70.07583,42.05783,199292,16-Sep-92,FALL,17,36,7,14.1,0,0
-70.02550,42.07550,199292,16-Sep-92,FALL,21,38,41,6.2,0,0
-69.98383,41.97400,199292,17-Sep-92,FALL,18,39,18,10.4,0,0
-69.95133,41.88100,199292,17-Sep-92,FALL,17,40,7,11.2,0,0
-69.87567,41.80183,199292,17-Sep-92,FALL,20,41,35,7.1,0,0
-69.92150,41.78167,199292,17-Sep-92,FALL,18,42,11,10.2,0,0
-70.20067,41.62067,199292,18-Sep-92,FALL,15,43,7,20,0,0
-70.19867,41.58517,199292,18-Sep-92,FALL,16,44,12,19,0,0
-70.08683,41.57500,199292,18-Sep-92,FALL,16,45,10,18.1,0,0
-70.07467,41.52583,199292,18-Sep-92,FALL,15,46,6,16.1,0,0
-70.13033,41.52600,199292,18-Sep-92,FALL,16,47,10,19.3,0,0
-70.17367,41.50550,199292,18-Sep-92,FALL,16,48,13,19.7,0,0
-70.26250,41.49417,199292,18-Sep-92,FALL,16,49,18,20.2,0,0
-70.28217,41.54917,199292,18-Sep-92,FALL,15,50,8,20.9,0,0
-70.28050,41.56550,199292,19-Sep-92,FALL,15,51,9,21.1,0,0
-70.33383,41.58350,199292,19-Sep-92,FALL,15,52,8,20.9,0,0
-70.47250,41.48683,199292,19-Sep-92,FALL,16,53,11,19.8,0,0
-70.42217,41.51200,199292,19-Sep-92,FALL,16,54,11,20,0,0
-70.45517,41.43333,199292,20-Sep-92,FALL,15,55,9,19.5,0,0
-70.16267,41.20850,199292,20-Sep-92,FALL,19,56,22,17.2,0,0
-70.10867,41.23333,199292,20-Sep-92,FALL,17,57,6,18.2,0,0
-70.17400,41.23867,199292,20-Sep-92,FALL,18,58,14,17.8,0,0
-70.03967,41.21633,199292,20-Sep-92,FALL,17,59,7,17.8,0,0
-70.14617,41.32150,199292,21-Sep-92,FALL,15,60,9,18.9,0,0
-70.16967,41.33367,199292,21-Sep-92,FALL,16,61,11,19.1,0,0
-70.08933,41.39333,199292,21-Sep-92,FALL,16,62,12,19.4,0,0
-70.20133,41.35700,199292,21-Sep-92,FALL,16,63,12,19.3,0,0
-70.17750,41.39567,199292,21-Sep-92,FALL,15,64,8,19.4,0,0
-70.25367,41.43117,199292,21-Sep-92,FALL,16,65,23,19.5,0,0
-70.76200,41.38933,199292,22-Sep-92,FALL,13,66,21,17.8,0,0
-70.78883,41.40117,199292,22-Sep-92,FALL,12,67,15,17.9,0,0
-70.79433,41.35650,199292,22-Sep-92,FALL,11,68,11,18,0,0
-70.82733,41.38717,199292,22-Sep-92,FALL,14,69,26,17.6,0,0
-70.87150,41.38900,199292,22-Sep-92,FALL,13,70,27,17.7,0,0
-70.88783,41.40350,199292,22-Sep-92,FALL,13,71,23,17.8,0,0
-70.86483,41.30350,199292,23-Sep-92,FALL,14,72,30,15.4,0,0
-70.63683,41.29000,199292,23-Sep-92,FALL,13,73,23,16.9,0,0
-70.60517,41.34283,199292,23-Sep-92,FALL,11,74,9,18.4,0,0
-70.60900,41.32450,199292,23-Sep-92,FALL,12,75,16,17.9,0,0
-70.53417,41.32017,199292,23-Sep-92,FALL,12,76,14,17.8,0,0
-70.52150,41.34050,199292,23-Sep-92,FALL,11,77,9,18.1,0,0
-70.81500,41.53650,199292,24-Sep-92,FALL,12,78,15,18.2,0,0
-70.81850,41.47050,199292,24-Sep-92,FALL,12,79,13,18.2,0,0
-70.89533,41.51217,199292,24-Sep-92,FALL,12,80,15,18.1,0,0
-70.90050,41.55700,199292,24-Sep-92,FALL,11,81,9,,0,0
-70.48517,41.88700,199391,05-May-93,SPRING,27,1,24,5.5,0,0
-70.46700,41.93567,199391,05-May-93,SPRING,28,2,33,5.5,0,0
-70.60783,41.97833,199391,05-May-93,SPRING,25,3,9,7.5,1,0
-70.68217,42.14767,199391,05-May-93,SPRING,26,4,15,6.8,0,0
-70.86467,42.29267,199391,05-May-93,SPRING,31,5,6,7.3,0,0
-70.93150,42.41117,199391,06-May-93,SPRING,32,6,13,7.5,0,0
-70.90400,42.44600,199391,06-May-93,SPRING,33,7,17,4.9,0,0
-70.91100,42.45433,199391,06-May-93,SPRING,32,8,11,5.4,0,0
-70.84817,42.44817,199391,06-May-93,SPRING,34,9,32,4.8,0,0
-70.73583,42.48033,199391,06-May-93,SPRING,35,10,53,4.1,0,0
-70.72167,42.54817,199391,06-May-93,SPRING,34,11,34,4.8,0,0
-70.57883,42.58783,199391,07-May-93,SPRING,35,12,51,3.4,0,0
-70.56117,42.71300,199391,07-May-93,SPRING,36,13,77,3.4,1,6.5
-70.66567,42.70217,199391,07-May-93,SPRING,34,14,29,4.1,0,0
-70.73183,42.69233,199391,07-May-93,SPRING,31,15,8,7.9,0,0
-70.76617,42.77383,199391,07-May-93,SPRING,33,16,23,4.5,0,0
-70.72050,42.70083,199391,07-May-93,SPRING,32,17,13,5.5,0,0
-70.71600,42.50933,199391,08-May-93,SPRING,35,18,49,3.7,0,0
-70.65050,42.42100,199391,08-May-93,SPRING,36,19,75,3.8,0,0
-70.64283,42.46817,199391,08-May-93,SPRING,36,20,74,3.9,0,0
-70.34317,41.74417,199391,09-May-93,SPRING,25,21,8,9.3,0,0
-70.34917,41.76617,199391,09-May-93,SPRING,26,22,16,7.8,0,0
-70.30933,41.81700,199391,09-May-93,SPRING,27,23,24,6.2,0,0
-70.39850,41.95767,199391,09-May-93,SPRING,29,24,43,6.8,0,0
-70.41767,42.02800,199391,09-May-93,SPRING,29,25,51,3.8,0,0
-70.39850,42.08100,199391,09-May-93,SPRING,30,26,60,3.8,0,0
-70.52867,41.99567,199391,09-May-93,SPRING,28,27,37,5.2,0,0
-70.22750,41.79350,199391,10-May-93,SPRING,26,28,14,8.3,0,0
-70.19367,41.83567,199391,10-May-93,SPRING,26,29,13,8.6,0,0
-70.15733,41.91833,199391,10-May-93,SPRING,27,30,24,6.3,0,0
-70.09467,41.94667,199391,10-May-93,SPRING,25,31,9,9.8,1,0
-70.22950,41.99817,199391,10-May-93,SPRING,29,32,42,4.5,0,0
-70.29217,41.90700,199391,10-May-93,SPRING,28,33,34,5.4,0,0
-70.31183,42.08450,199391,11-May-93,SPRING,30,34,59,3.6,0,0
-70.15783,42.10233,199391,11-May-93,SPRING,20,35,32,4.2,0,0
-70.14217,42.08450,199391,11-May-93,SPRING,17,36,7,8.9,0,0
-70.04433,42.08167,199391,11-May-93,SPRING,21,37,42,4.5,0,0
-70.23333,42.10583,199391,11-May-93,SPRING,21,38,65,4.2,0,0
-70.21800,42.10150,199391,11-May-93,SPRING,21,39,64,4.3,0,0
-70.00167,41.99217,199391,12-May-93,SPRING,18,40,14,9.1,0,0
-69.98300,41.95750,199391,12-May-93,SPRING,17,41,8,8.8,0,0
-69.91300,41.82450,199391,12-May-93,SPRING,19,42,20,7.2,0,0
